uniform CR, uniform SR, ucb CR, ucb SR, epsilon CR, epsilon SR
32532.8,0.0,232.16,0.0,18092.48,0.0,
32533.6,0.0,232.16,0.0,18092.8,0.0,
32534.4,0.0,232.16,0.0,18093.28,0.0,
32535.2,0.0,232.16,0.0,18093.76,0.0,
32536.0,0.0,232.16,0.0,18094.4,0.0,
32536.0,0.0,232.16,0.0,18094.56,0.0,
32536.8,0.0,232.16,0.0,18094.72,0.0,
32537.6,0.0,232.16,0.0,18094.88,0.0,
32538.4,0.0,232.16,0.0,18095.36,0.0,
32539.2,0.0,232.16,0.0,18095.36,0.0,
32540.0,0.0,232.16,0.0,18095.84,0.0,
32540.8,0.0,232.16,0.0,18096.32,0.0,
32541.6,0.0,232.16,0.0,18096.8,0.0,
32542.4,0.0,232.16,0.0,18097.44,0.0,
32543.2,0.0,232.16,0.0,18097.76,0.0,
32543.2,0.0,232.16,0.0,18098.08,0.0,
32544.0,0.0,232.16,0.0,18098.4,0.0,
32544.8,0.0,232.16,0.0,18098.88,0.0,
32545.6,0.0,232.16,0.0,18098.88,0.0,
32546.4,0.0,232.16,0.0,18099.2,0.0,
32547.2,0.0,232.16,0.0,18099.36,0.0,
32548.0,0.0,232.16,0.0,18099.36,0.0,
32548.8,0.0,232.16,0.0,18099.68,0.0,
32549.6,0.0,232.16,0.0,18100.16,0.0,
32550.4,0.0,232.16,0.0,18100.8,0.0,
32550.4,0.0,232.16,0.0,18101.12,0.0,
32551.2,0.0,232.16,0.0,18101.76,0.0,
32552.0,0.0,232.16,0.0,18102.4,0.0,
32552.8,0.0,232.16,0.0,18102.88,0.0,
32553.6,0.0,232.16,0.0,18103.2,0.0,
32554.4,0.0,232.16,0.0,18103.84,0.0,
32555.2,0.0,232.16,0.0,18104.16,0.0,
32556.0,0.0,232.16,0.0,18104.48,0.0,
32556.8,0.0,232.16,0.0,18104.96,0.0,
32557.6,0.0,232.16,0.0,18105.28,0.0,
32557.6,0.0,232.16,0.0,18105.76,0.0,
32558.4,0.0,232.16,0.0,18106.08,0.0,
32559.2,0.0,232.16,0.0,18106.4,0.0,
32560.0,0.0,232.16,0.0,18106.56,0.0,
32560.8,0.0,232.16,0.0,18106.88,0.0,
32561.6,0.0,232.16,0.0,18107.2,0.0,
32562.4,0.0,232.16,0.0,18107.84,0.0,
32563.2,0.0,232.16,0.0,18108.16,0.0,
32564.0,0.0,232.16,0.0,18108.64,0.0,
32564.8,0.0,232.16,0.0,18109.12,0.0,
32564.8,0.0,232.16,0.0,18109.44,0.0,
32565.6,0.0,232.16,0.0,18110.08,0.0,
32566.4,0.0,232.16,0.0,18110.72,0.0,
32567.2,0.0,232.16,0.0,18111.52,0.0,
32568.0,0.0,232.16,0.0,18112.16,0.0,
32568.8,0.0,232.16,0.0,18112.48,0.0,
32569.6,0.0,232.16,0.0,18113.12,0.0,
32570.4,0.0,232.16,0.0,18113.28,0.0,
32571.2,0.0,232.16,0.0,18113.76,0.0,
32572.0,0.0,232.16,0.0,18114.4,0.0,
32572.0,0.0,232.16,0.0,18115.04,0.0,
32572.8,0.0,232.16,0.0,18115.2,0.0,
32573.6,0.0,232.16,0.0,18115.68,0.0,
32574.4,0.0,232.16,0.0,18116.16,0.0,
32575.2,0.0,232.16,0.0,18116.32,0.0,
32576.0,0.0,232.16,0.0,18116.64,0.0,
32576.8,0.0,232.16,0.0,18116.96,0.0,
32577.6,0.0,232.16,0.0,18117.44,0.0,
32578.4,0.0,232.16,0.0,18117.92,0.0,
32579.2,0.0,232.16,0.0,18118.08,0.0,
32579.2,0.0,232.16,0.0,18118.56,0.0,
32580.0,0.0,232.16,0.0,18119.04,0.0,
32580.8,0.0,232.16,0.0,18119.68,0.0,
32581.6,0.0,232.16,0.0,18120.0,0.0,
32582.4,0.0,232.16,0.0,18120.32,0.0,
32583.2,0.0,232.16,0.0,18120.8,0.0,
32584.0,0.0,232.16,0.0,18120.96,0.0,
32584.8,0.0,232.16,0.0,18121.28,0.0,
32585.6,0.0,232.16,0.0,18121.92,0.0,
32586.4,0.0,232.16,0.0,18122.4,0.0,
32586.4,0.0,232.16,0.0,18122.56,0.0,
32587.2,0.0,232.16,0.0,18122.56,0.0,
32588.0,0.0,232.16,0.0,18122.72,0.0,
32588.8,0.0,232.16,0.0,18123.2,0.0,
32589.6,0.0,232.16,0.0,18123.52,0.0,
32590.4,0.0,232.16,0.0,18123.52,0.0,
32591.2,0.0,232.16,0.0,18124.0,0.0,
32592.0,0.0,232.16,0.0,18124.48,0.0,
32592.8,0.0,232.16,0.0,18124.64,0.0,
32593.6,0.0,232.16,0.0,18124.8,0.0,
32593.6,0.0,232.16,0.0,18124.96,0.0,
32594.4,0.0,232.16,0.0,18125.28,0.0,
32595.2,0.0,232.16,0.0,18125.76,0.0,
32596.0,0.0,232.16,0.0,18126.4,0.0,
32596.8,0.0,232.16,0.0,18126.88,0.0,
32597.6,0.0,232.16,0.0,18127.36,0.0,
32598.4,0.0,232.16,0.0,18127.68,0.0,
32599.2,0.0,232.16,0.0,18127.68,0.0,
32600.0,0.0,232.16,0.0,18128.0,0.0,
32600.8,0.0,232.16,0.0,18128.0,0.0,
32600.8,0.0,232.16,0.0,18128.32,0.0,
32601.6,0.0,232.16,0.0,18128.48,0.0,
32602.4,0.0,232.16,0.0,18128.96,0.0,
32603.2,0.0,232.16,0.0,18129.44,0.0,
32604.0,0.0,232.16,0.0,18129.92,0.0,
32604.8,0.0,232.16,0.0,18130.24,0.0,
32605.6,0.0,232.16,0.0,18130.72,0.0,
32606.4,0.0,232.16,0.0,18131.2,0.0,
32607.2,0.0,232.16,0.0,18131.52,0.0,
32608.0,0.0,232.16,0.0,18131.84,0.0,
32608.0,0.0,232.16,0.0,18132.32,0.0,
32608.8,0.0,232.16,0.0,18132.64,0.0,
32609.6,0.0,232.16,0.0,18132.96,0.0,
32610.4,0.0,232.16,0.0,18133.28,0.0,
32611.2,0.0,232.16,0.0,18133.6,0.0,
32612.0,0.0,232.16,0.0,18133.92,0.0,
32612.8,0.0,232.16,0.0,18134.24,0.0,
32613.6,0.0,232.16,0.0,18134.72,0.0,
32614.4,0.0,232.16,0.0,18135.36,0.0,
32615.2,0.0,232.16,0.0,18135.84,0.0,
32615.2,0.0,232.16,0.0,18136.16,0.0,
32616.0,0.0,232.16,0.0,18136.16,0.0,
32616.8,0.0,232.16,0.0,18136.16,0.0,
32617.6,0.0,232.16,0.0,18136.64,0.0,
32618.4,0.0,232.16,0.0,18136.96,0.0,
32619.2,0.0,232.16,0.0,18137.28,0.0,
32620.0,0.0,232.16,0.0,18137.76,0.0,
32620.8,0.0,232.16,0.0,18138.08,0.0,
32621.6,0.0,232.16,0.0,18138.56,0.0,
32622.4,0.0,232.16,0.0,18139.2,0.0,
32622.4,0.0,232.16,0.0,18139.84,0.0,
32623.2,0.0,232.16,0.0,18140.16,0.0,
32624.0,0.0,232.16,0.0,18140.48,0.0,
32624.8,0.0,232.16,0.0,18140.96,0.0,
32625.6,0.0,232.16,0.0,18141.28,0.0,
32626.4,0.0,232.16,0.0,18141.6,0.0,
32627.2,0.0,232.16,0.0,18141.92,0.0,
32628.0,0.0,232.16,0.0,18142.24,0.0,
32628.8,0.0,232.16,0.0,18142.72,0.0,
32629.6,0.0,232.16,0.0,18143.04,0.0,
32629.6,0.0,232.16,0.0,18143.52,0.0,
32630.4,0.0,232.16,0.0,18144.16,0.0,
32631.2,0.0,232.16,0.0,18144.48,0.0,
32632.0,0.0,232.16,0.0,18144.8,0.0,
32632.8,0.0,232.16,0.0,18145.28,0.0,
32633.6,0.0,232.16,0.0,18145.76,0.0,
32634.4,0.0,232.16,0.0,18146.08,0.0,
32635.2,0.0,232.16,0.0,18146.4,0.0,
32636.0,0.0,232.16,0.0,18146.72,0.0,
32636.8,0.0,232.16,0.0,18147.2,0.0,
32636.8,0.0,232.16,0.0,18147.84,0.0,
32637.6,0.0,232.16,0.0,18148.48,0.0,
32638.4,0.0,232.16,0.0,18148.8,0.0,
32639.2,0.0,232.16,0.0,18149.28,0.0,
32640.0,0.0,232.16,0.0,18149.76,0.0,
32640.8,0.0,232.16,0.0,18150.08,0.0,
32641.6,0.0,232.16,0.0,18150.4,0.0,
32642.4,0.0,232.16,0.0,18150.88,0.0,
32643.2,0.0,232.16,0.0,18151.36,0.0,
32644.0,0.0,232.16,0.0,18152.0,0.0,
32644.0,0.0,232.16,0.0,18152.48,0.0,
32644.8,0.0,232.16,0.0,18152.64,0.0,
32645.6,0.0,232.16,0.0,18153.12,0.0,
32646.4,0.0,232.16,0.0,18153.6,0.0,
32647.2,0.0,232.16,0.0,18153.76,0.0,
32648.0,0.0,232.16,0.0,18154.24,0.0,
32648.8,0.0,232.16,0.0,18154.4,0.0,
32649.6,0.0,232.16,0.0,18154.56,0.0,
32650.4,0.0,232.16,0.0,18155.04,0.0,
32651.2,0.0,232.16,0.0,18155.52,0.0,
32651.2,0.0,232.16,0.0,18155.84,0.0,
32652.0,0.0,232.16,0.0,18156.16,0.0,
32652.8,0.0,232.16,0.0,18156.8,0.0,
32653.6,0.0,232.16,0.0,18157.28,0.0,
32654.4,0.0,232.16,0.0,18157.92,0.0,
32655.2,0.0,232.16,0.0,18158.4,0.0,
32656.0,0.0,232.16,0.0,18158.72,0.0,
32656.8,0.0,232.16,0.0,18159.04,0.0,
32657.6,0.0,232.16,0.0,18159.52,0.0,
32658.4,0.0,232.16,0.0,18160.0,0.0,
32658.4,0.0,232.16,0.0,18160.0,0.0,
32659.2,0.0,232.16,0.0,18160.64,0.0,
32660.0,0.0,232.16,0.0,18161.12,0.0,
32660.8,0.0,232.16,0.0,18161.12,0.0,
32661.6,0.0,232.16,0.0,18161.44,0.0,
32662.4,0.0,232.16,0.0,18161.76,0.0,
32663.2,0.0,232.16,0.0,18162.08,0.0,
32664.0,0.0,232.16,0.0,18162.56,0.0,
32664.8,0.0,232.16,0.0,18162.88,0.0,
32665.6,0.0,232.16,0.0,18163.36,0.0,
32665.6,0.0,232.16,0.0,18163.68,0.0,
32666.4,0.0,232.16,0.0,18163.84,0.0,
32667.2,0.0,232.16,0.0,18164.16,0.0,
32668.0,0.0,232.16,0.0,18164.64,0.0,
32668.8,0.0,232.16,0.0,18164.96,0.0,
32669.6,0.0,232.16,0.0,18165.12,0.0,
32670.4,0.0,232.16,0.0,18165.28,0.0,
32671.2,0.0,232.16,0.0,18165.28,0.0,
32672.0,0.0,232.16,0.0,18165.92,0.0,
32672.8,0.0,232.16,0.0,18166.24,0.0,
32672.8,0.0,232.16,0.0,18166.4,0.0,
32673.6,0.0,232.16,0.0,18166.56,0.0,
32674.4,0.0,232.16,0.0,18166.88,0.0,
32675.2,0.0,232.16,0.0,18167.2,0.0,
32676.0,0.0,232.16,0.0,18167.68,0.0,
32676.8,0.0,232.16,0.0,18168.0,0.0,
32677.6,0.0,232.16,0.0,18168.32,0.0,
32678.4,0.0,232.16,0.0,18168.8,0.0,
32679.2,0.0,232.16,0.0,18169.12,0.0,
32680.0,0.0,232.16,0.0,18169.28,0.0,
32680.0,0.0,232.16,0.0,18169.6,0.0,
32680.8,0.0,232.16,0.0,18170.08,0.0,
32681.6,0.0,232.16,0.0,18170.72,0.0,
32682.4,0.0,232.16,0.0,18171.2,0.0,
32683.2,0.0,232.16,0.0,18171.36,0.0,
32684.0,0.0,232.16,0.0,18171.68,0.0,
32684.8,0.0,232.16,0.0,18172.0,0.0,
32685.6,0.0,232.16,0.0,18172.32,0.0,
32686.4,0.0,232.16,0.0,18172.96,0.0,
32687.2,0.0,232.16,0.0,18173.6,0.0,
32687.2,0.0,232.16,0.0,18173.92,0.0,
32688.0,0.0,232.16,0.0,18174.08,0.0,
32688.8,0.0,232.16,0.0,18174.24,0.0,
32689.6,0.0,232.16,0.0,18175.04,0.0,
32690.4,0.0,232.16,0.0,18175.52,0.0,
32691.2,0.0,232.16,0.0,18175.84,0.0,
32692.0,0.0,232.16,0.0,18176.16,0.0,
32692.8,0.0,232.16,0.0,18176.32,0.0,
32693.6,0.0,232.16,0.0,18176.64,0.0,
32694.4,0.0,232.16,0.0,18177.28,0.0,
32694.4,0.0,232.16,0.0,18177.6,0.0,
32695.2,0.0,232.16,0.0,18177.92,0.0,
32696.0,0.0,232.16,0.0,18178.24,0.0,
32696.8,0.0,232.16,0.0,18178.88,0.0,
32697.6,0.0,232.16,0.0,18179.52,0.0,
32698.4,0.0,232.16,0.0,18180.0,0.0,
32699.2,0.0,232.16,0.0,18180.0,0.0,
32700.0,0.0,232.16,0.0,18180.32,0.0,
32700.8,0.0,232.16,0.0,18180.96,0.0,
32701.6,0.0,232.16,0.0,18181.28,0.0,
32701.6,0.0,232.16,0.0,18181.44,0.0,
32702.4,0.0,232.16,0.0,18181.92,0.0,
32703.2,0.0,232.16,0.0,18182.56,0.0,
32704.0,0.0,232.16,0.0,18183.04,0.0,
32704.8,0.0,232.16,0.0,18183.68,0.0,
32705.6,0.0,232.16,0.0,18183.84,0.0,
32706.4,0.0,232.16,0.0,18184.16,0.0,
32707.2,0.0,232.16,0.0,18184.96,0.0,
32708.0,0.0,232.16,0.0,18184.96,0.0,
32708.8,0.0,232.16,0.0,18185.28,0.0,
32708.8,0.0,232.16,0.0,18185.6,0.0,
32709.6,0.0,232.16,0.0,18186.08,0.0,
32710.4,0.0,232.16,0.0,18186.4,0.0,
32711.2,0.0,232.16,0.0,18186.72,0.0,
32712.0,0.0,232.16,0.0,18186.88,0.0,
32712.8,0.0,232.16,0.0,18187.2,0.0,
32713.6,0.0,232.16,0.0,18187.36,0.0,
32714.4,0.0,232.16,0.0,18187.84,0.0,
32715.2,0.0,232.16,0.0,18188.32,0.0,
32716.0,0.0,232.16,0.0,18188.64,0.0,
32716.0,0.0,232.16,0.0,18189.12,0.0,
32716.8,0.0,232.16,0.0,18189.6,0.0,
32717.6,0.0,232.16,0.0,18190.24,0.0,
32718.4,0.0,232.16,0.0,18190.72,0.0,
32719.2,0.0,232.16,0.0,18191.2,0.0,
32720.0,0.0,232.16,0.0,18191.68,0.0,
32720.8,0.0,232.16,0.0,18191.68,0.0,
32721.6,0.0,232.16,0.0,18192.0,0.0,
32722.4,0.0,232.16,0.0,18192.64,0.0,
32723.2,0.0,232.16,0.0,18193.12,0.0,
32723.2,0.0,232.16,0.0,18193.28,0.0,
32724.0,0.0,232.16,0.0,18193.92,0.0,
32724.8,0.0,232.16,0.0,18194.4,0.0,
32725.6,0.0,232.16,0.0,18194.72,0.0,
32726.4,0.0,232.16,0.0,18195.2,0.0,
32727.2,0.0,232.16,0.0,18195.68,0.0,
32728.0,0.0,232.16,0.0,18196.0,0.0,
32728.8,0.0,232.16,0.0,18196.32,0.0,
32729.6,0.0,232.16,0.0,18196.64,0.0,
32730.4,0.0,232.16,0.0,18196.96,0.0,
32730.4,0.0,232.16,0.0,18197.28,0.0,
32731.2,0.0,232.16,0.0,18197.76,0.0,
32732.0,0.0,232.16,0.0,18197.92,0.0,
32732.8,0.0,232.16,0.0,18198.72,0.0,
32733.6,0.0,232.16,0.0,18199.52,0.0,
32734.4,0.0,232.16,0.0,18200.0,0.0,
32735.2,0.0,232.16,0.0,18200.32,0.0,
32736.0,0.0,232.16,0.0,18200.96,0.0,
32736.8,0.0,232.16,0.0,18201.28,0.0,
32737.6,0.0,232.16,0.0,18201.6,0.0,
32737.6,0.0,232.16,0.0,18201.76,0.0,
32738.4,0.0,232.16,0.0,18202.24,0.0,
32739.2,0.0,232.16,0.0,18202.56,0.0,
32740.0,0.0,232.16,0.0,18203.2,0.0,
32740.8,0.0,232.16,0.0,18203.52,0.0,
32741.6,0.0,232.16,0.0,18203.52,0.0,
32742.4,0.0,232.32,0.0,18204.0,0.0,
32743.2,0.0,232.32,0.0,18204.48,0.0,
32744.0,0.0,232.32,0.0,18204.64,0.0,
32744.8,0.0,232.32,0.0,18204.96,0.0,
32744.8,0.0,232.32,0.0,18205.6,0.0,
32745.6,0.0,232.32,0.0,18205.92,0.0,
32746.4,0.0,232.32,0.0,18206.24,0.0,
32747.2,0.0,232.32,0.0,18207.04,0.0,
32748.0,0.0,232.32,0.0,18207.52,0.0,
32748.8,0.0,232.32,0.0,18207.52,0.0,
32749.6,0.0,232.32,0.0,18207.84,0.0,
32750.4,0.0,232.32,0.0,18208.0,0.0,
32751.2,0.0,232.32,0.0,18208.48,0.0,
32752.0,0.0,232.32,0.0,18209.12,0.0,
32752.0,0.0,232.32,0.0,18209.44,0.0,
32752.8,0.0,232.32,0.0,18209.6,0.0,
32753.6,0.0,232.32,0.0,18210.4,0.0,
32754.4,0.0,232.32,0.0,18210.72,0.0,
32755.2,0.0,232.32,0.0,18210.88,0.0,
32756.0,0.0,232.32,0.0,18211.36,0.0,
32756.8,0.0,232.32,0.0,18211.68,0.0,
32757.6,0.0,232.32,0.0,18211.84,0.0,
32758.4,0.0,232.32,0.0,18212.48,0.0,
32759.2,0.0,232.32,0.0,18212.8,0.0,
32759.2,0.0,232.32,0.0,18213.28,0.0,
32760.0,0.0,232.32,0.0,18213.6,0.0,
32760.8,0.0,232.32,0.0,18213.92,0.0,
32761.6,0.0,232.32,0.0,18214.24,0.0,
32762.4,0.0,232.32,0.0,18214.4,0.0,
32763.2,0.0,232.32,0.0,18214.72,0.0,
32764.0,0.0,232.32,0.0,18215.04,0.0,
32764.8,0.0,232.32,0.0,18215.52,0.0,
32765.6,0.0,232.32,0.0,18215.84,0.0,
32766.4,0.0,232.32,0.0,18216.32,0.0,
32766.4,0.0,232.32,0.0,18216.8,0.0,
32767.2,0.0,232.32,0.0,18216.96,0.0,
32768.0,0.0,232.32,0.0,18217.12,0.0,
32768.8,0.0,232.32,0.0,18217.6,0.0,
32769.6,0.0,232.32,0.0,18218.08,0.0,
32770.4,0.0,232.32,0.0,18218.24,0.0,
32771.2,0.0,232.32,0.0,18218.88,0.0,
32772.0,0.0,232.32,0.0,18219.2,0.0,
32772.8,0.0,232.32,0.0,18219.68,0.0,
32773.6,0.0,232.32,0.0,18220.0,0.0,
32773.6,0.0,232.32,0.0,18220.32,0.0,
32774.4,0.0,232.32,0.0,18220.64,0.0,
32775.2,0.0,232.32,0.0,18221.12,0.0,
32776.0,0.0,232.48,0.0,18221.28,0.0,
32776.8,0.0,232.48,0.0,18221.76,0.0,
32777.6,0.0,232.48,0.0,18222.4,0.0,
32778.4,0.0,232.48,0.0,18222.56,0.0,
32779.2,0.0,232.48,0.0,18223.04,0.0,
32780.0,0.0,232.48,0.0,18223.36,0.0,
32780.8,0.0,232.48,0.0,18223.68,0.0,
32780.8,0.0,232.48,0.0,18224.0,0.0,
32781.6,0.0,232.48,0.0,18224.32,0.0,
32782.4,0.0,232.48,0.0,18224.96,0.0,
32783.2,0.0,232.48,0.0,18225.28,0.0,
32784.0,0.0,232.48,0.0,18225.6,0.0,
32784.8,0.0,232.48,0.0,18225.76,0.0,
32785.6,0.0,232.48,0.0,18225.92,0.0,
32786.4,0.0,232.48,0.0,18226.56,0.0,
32787.2,0.0,232.48,0.0,18226.72,0.0,
32788.0,0.0,232.48,0.0,18227.36,0.0,
32788.0,0.0,232.48,0.0,18227.68,0.0,
32788.8,0.0,232.48,0.0,18228.0,0.0,
32789.6,0.0,232.48,0.0,18228.16,0.0,
32790.4,0.0,232.48,0.0,18228.48,0.0,
32791.2,0.0,232.48,0.0,18228.8,0.0,
32792.0,0.0,232.48,0.0,18229.44,0.0,
32792.8,0.0,232.48,0.0,18230.08,0.0,
32793.6,0.0,232.48,0.0,18230.4,0.0,
32794.4,0.0,232.48,0.0,18230.56,0.0,
32795.2,0.0,232.48,0.0,18230.72,0.0,
32795.2,0.0,232.48,0.0,18231.36,0.0,
32796.0,0.0,232.48,0.0,18231.68,0.0,
32796.8,0.0,232.48,0.0,18232.0,0.0,
32797.6,0.0,232.48,0.0,18232.48,0.0,
32798.4,0.0,232.48,0.0,18233.12,0.0,
32799.2,0.0,232.48,0.0,18233.44,0.0,
32800.0,0.0,232.48,0.0,18233.76,0.0,
32800.8,0.0,232.48,0.0,18234.4,0.0,
32801.6,0.0,232.48,0.0,18235.04,0.0,
32802.4,0.0,232.48,0.0,18235.52,0.0,
32802.4,0.0,232.48,0.0,18235.84,0.0,
32803.2,0.0,232.48,0.0,18236.16,0.0,
32804.0,0.0,232.48,0.0,18236.48,0.0,
32804.8,0.0,232.48,0.0,18236.96,0.0,
32805.6,0.0,232.48,0.0,18237.28,0.0,
32806.4,0.0,232.48,0.0,18237.6,0.0,
32807.2,0.0,232.48,0.0,18237.92,0.0,
32808.0,0.0,232.48,0.0,18238.4,0.0,
32808.8,0.0,232.48,0.0,18238.88,0.0,
32809.6,0.0,232.48,0.0,18239.2,0.0,
32809.6,0.0,232.48,0.0,18239.36,0.0,
32810.4,0.0,232.48,0.0,18239.84,0.0,
32811.2,0.0,232.48,0.0,18240.16,0.0,
32812.0,0.0,232.48,0.0,18240.64,0.0,
32812.8,0.0,232.48,0.0,18240.96,0.0,
32813.6,0.0,232.48,0.0,18241.6,0.0,
32814.4,0.0,232.48,0.0,18242.08,0.0,
32815.2,0.0,232.48,0.0,18242.56,0.0,
32816.0,0.0,232.48,0.0,18243.04,0.0,
32816.8,0.0,232.48,0.0,18243.52,0.0,
32816.8,0.0,232.48,0.0,18244.32,0.0,
32817.6,0.0,232.48,0.0,18244.8,0.0,
32818.4,0.0,232.48,0.0,18245.12,0.0,
32819.2,0.0,232.48,0.0,18245.44,0.0,
32820.0,0.0,232.48,0.0,18245.76,0.0,
32820.8,0.0,232.48,0.0,18246.4,0.0,
32821.6,0.0,232.48,0.0,18246.56,0.0,
32822.4,0.0,232.48,0.0,18246.88,0.0,
32823.2,0.0,232.48,0.0,18247.36,0.0,
32824.0,0.0,232.48,0.0,18247.68,0.0,
32824.0,0.0,232.48,0.0,18247.84,0.0,
32824.8,0.0,232.48,0.0,18248.16,0.0,
32825.6,0.0,232.48,0.0,18248.64,0.0,
32826.4,0.0,232.48,0.0,18249.12,0.0,
32827.2,0.0,232.48,0.0,18249.28,0.0,
32828.0,0.0,232.48,0.0,18249.92,0.0,
32828.8,0.0,232.48,0.0,18250.4,0.0,
32829.6,0.0,232.48,0.0,18250.72,0.0,
32830.4,0.0,232.48,0.0,18251.2,0.0,
32831.2,0.0,232.48,0.0,18251.36,0.0,
32831.2,0.0,232.48,0.0,18252.16,0.0,
32832.0,0.0,232.48,0.0,18252.48,0.0,
32832.8,0.0,232.48,0.0,18252.64,0.0,
32833.6,0.0,232.48,0.0,18252.96,0.0,
32834.4,0.0,232.48,0.0,18253.28,0.0,
32835.2,0.0,232.48,0.0,18253.6,0.0,
32836.0,0.0,232.48,0.0,18253.76,0.0,
32836.8,0.0,232.48,0.0,18253.92,0.0,
32837.6,0.0,232.48,0.0,18254.24,0.0,
32838.4,0.0,232.48,0.0,18254.72,0.0,
32838.4,0.0,232.48,0.0,18255.04,0.0,
32839.2,0.0,232.48,0.0,18255.36,0.0,
32840.0,0.0,232.48,0.0,18256.0,0.0,
32840.8,0.0,232.48,0.0,18256.48,0.0,
32841.6,0.0,232.48,0.0,18256.96,0.0,
32842.4,0.0,232.48,0.0,18257.44,0.0,
32843.2,0.0,232.48,0.0,18257.6,0.0,
32844.0,0.0,232.48,0.0,18258.24,0.0,
32844.8,0.0,232.48,0.0,18258.56,0.0,
32845.6,0.0,232.48,0.0,18258.88,0.0,
32845.6,0.0,232.48,0.0,18258.88,0.0,
32846.4,0.0,232.48,0.0,18259.2,0.0,
32847.2,0.0,232.48,0.0,18259.68,0.0,
32848.0,0.0,232.48,0.0,18260.16,0.0,
32848.8,0.0,232.64,0.0,18260.32,0.0,
32849.6,0.0,232.64,0.0,18260.96,0.0,
32850.4,0.0,232.64,0.0,18261.12,0.0,
32851.2,0.0,232.64,0.0,18261.44,0.0,
32852.0,0.0,232.64,0.0,18261.92,0.0,
32852.8,0.0,232.64,0.0,18262.08,0.0,
32852.8,0.0,232.64,0.0,18262.24,0.0,
32853.6,0.0,232.64,0.0,18262.56,0.0,
32854.4,0.0,232.64,0.0,18262.88,0.0,
32855.2,0.0,232.64,0.0,18263.36,0.0,
32856.0,0.0,232.64,0.0,18264.0,0.0,
32856.8,0.0,232.64,0.0,18264.32,0.0,
32857.6,0.0,232.64,0.0,18264.48,0.0,
32858.4,0.0,232.64,0.0,18264.64,0.0,
32859.2,0.0,232.64,0.0,18264.96,0.0,
32860.0,0.0,232.64,0.0,18265.6,0.0,
32860.0,0.0,232.64,0.0,18266.08,0.0,
32860.8,0.0,232.64,0.0,18266.56,0.0,
32861.6,0.0,232.64,0.0,18266.56,0.0,
32862.4,0.0,232.64,0.0,18266.72,0.0,
32863.2,0.0,232.64,0.0,18267.2,0.0,
32864.0,0.0,232.64,0.0,18267.52,0.0,
32864.8,0.0,232.64,0.0,18267.84,0.0,
32865.6,0.0,232.64,0.0,18268.48,0.0,
32866.4,0.0,232.64,0.0,18268.96,0.0,
32867.2,0.0,232.64,0.0,18269.76,0.0,
32867.2,0.0,232.64,0.0,18270.08,0.0,
32868.0,0.0,232.64,0.0,18270.4,0.0,
32868.8,0.0,232.64,0.0,18270.88,0.0,
32869.6,0.0,232.64,0.0,18271.36,0.0,
32870.4,0.0,232.64,0.0,18271.68,0.0,
32871.2,0.0,232.64,0.0,18272.0,0.0,
32872.0,0.0,232.64,0.0,18272.32,0.0,
32872.8,0.0,232.64,0.0,18272.64,0.0,
32873.6,0.0,232.64,0.0,18273.12,0.0,
32874.4,0.0,232.64,0.0,18273.6,0.0,
32874.4,0.0,232.64,0.0,18273.92,0.0,
32875.2,0.0,232.64,0.0,18274.24,0.0,
32876.0,0.0,232.64,0.0,18274.72,0.0,
32876.8,0.0,232.64,0.0,18274.72,0.0,
32877.6,0.0,232.64,0.0,18275.2,0.0,
32878.4,0.0,232.64,0.0,18275.68,0.0,
32879.2,0.0,232.64,0.0,18276.0,0.0,
32880.0,0.0,232.64,0.0,18276.64,0.0,
32880.8,0.0,232.64,0.0,18276.96,0.0,
32881.6,0.0,232.64,0.0,18277.28,0.0,
32881.6,0.0,232.64,0.0,18277.92,0.0,
32882.4,0.0,232.64,0.0,18278.24,0.0,
32883.2,0.0,232.64,0.0,18278.72,0.0,
32884.0,0.0,232.64,0.0,18279.04,0.0,
32884.8,0.0,232.64,0.0,18279.36,0.0,
32885.6,0.0,232.64,0.0,18280.0,0.0,
32886.4,0.0,232.64,0.0,18280.48,0.0,
32887.2,0.0,232.64,0.0,18280.8,0.0,
32888.0,0.0,232.64,0.0,18280.96,0.0,
32888.8,0.0,232.64,0.0,18281.44,0.0,
32888.8,0.0,232.64,0.0,18281.6,0.0,
32889.6,0.0,232.64,0.0,18282.24,0.0,
32890.4,0.0,232.64,0.0,18282.72,0.0,
32891.2,0.0,232.64,0.0,18283.04,0.0,
32892.0,0.0,232.64,0.0,18283.52,0.0,
32892.8,0.0,232.64,0.0,18283.68,0.0,
32893.6,0.0,232.64,0.0,18284.32,0.0,
32894.4,0.0,232.64,0.0,18284.64,0.0,
32895.2,0.0,232.64,0.0,18285.12,0.0,
32896.0,0.0,232.64,0.0,18285.44,0.0,
32896.0,0.0,232.64,0.0,18285.76,0.0,
32896.8,0.0,232.64,0.0,18286.08,0.0,
32897.6,0.0,232.64,0.0,18286.56,0.0,
32898.4,0.0,232.64,0.0,18287.2,0.0,
32899.2,0.0,232.64,0.0,18287.84,0.0,
32900.0,0.0,232.64,0.0,18288.0,0.0,
32900.8,0.0,232.64,0.0,18288.16,0.0,
32901.6,0.0,232.64,0.0,18288.32,0.0,
32902.4,0.0,232.64,0.0,18288.96,0.0,
32903.2,0.0,232.64,0.0,18289.44,0.0,
32903.2,0.0,232.64,0.0,18289.76,0.0,
32904.0,0.0,232.64,0.0,18290.24,0.0,
