uniform CR, uniform SR, ucb CR, ucb SR, epsilon CR, epsilon SR
26.365,0.019,25.18,0.019,21.255,0.016,
26.4,0.019,25.206,0.019,21.278,0.016,
26.43,0.019,25.248,0.019,21.318,0.016,
26.455,0.019,25.312,0.019,21.369,0.016,
26.475,0.02,25.365,0.019,21.385,0.016,
26.49,0.02,25.404,0.019,21.416,0.016,
26.5,0.02,25.442,0.019,21.456,0.022,
26.505,0.02,25.495,0.019,21.496,0.022,
26.505,0.02,25.526,0.019,21.54,0.023,
26.6,0.02,25.571,0.019,21.565,0.023,
26.69,0.02,25.611,0.019,21.637,0.023,
26.775,0.02,25.649,0.019,21.654,0.017,
26.855,0.02,25.683,0.019,21.671,0.016,
26.93,0.02,25.737,0.019,21.716,0.016,
27.0,0.02,25.788,0.019,21.755,0.016,
27.065,0.02,25.848,0.019,21.779,0.016,
27.125,0.02,25.908,0.019,21.799,0.016,
27.18,0.02,25.952,0.019,21.834,0.016,
27.23,0.02,26.0,0.019,21.879,0.016,
27.275,0.02,26.032,0.019,21.907,0.017,
27.315,0.02,26.076,0.019,21.949,0.017,
27.35,0.02,26.128,0.019,21.974,0.017,
27.38,0.02,26.191,0.019,22.011,0.017,
27.405,0.02,26.238,0.019,22.037,0.017,
27.425,0.02,26.28,0.019,22.057,0.017,
27.44,0.02,26.326,0.019,22.09,0.017,
27.45,0.02,26.37,0.019,22.12,0.017,
27.455,0.02,26.422,0.019,22.142,0.017,
27.455,0.02,26.48,0.019,22.174,0.017,
27.55,0.02,26.519,0.019,22.215,0.017,
27.64,0.02,26.55,0.019,22.235,0.017,
27.725,0.02,26.585,0.019,22.268,0.016,
27.805,0.02,26.631,0.019,22.31,0.016,
27.88,0.02,26.668,0.019,22.332,0.016,
27.95,0.02,26.71,0.019,22.359,0.017,
28.015,0.02,26.771,0.019,22.381,0.017,
28.075,0.02,26.822,0.019,22.421,0.017,
28.13,0.02,26.858,0.019,22.456,0.017,
28.18,0.02,26.898,0.019,22.513,0.017,
28.225,0.02,26.937,0.019,22.545,0.017,
28.265,0.02,26.975,0.019,22.592,0.017,
28.3,0.02,27.025,0.019,22.615,0.017,
28.33,0.02,27.058,0.019,22.659,0.017,
28.355,0.02,27.135,0.019,22.712,0.017,
28.375,0.019,27.185,0.019,22.739,0.017,
28.39,0.017,27.241,0.019,22.764,0.017,
28.4,0.017,27.291,0.019,22.786,0.017,
28.405,0.017,27.356,0.019,22.806,0.017,
28.405,0.017,27.403,0.019,22.82,0.017,
28.5,0.017,27.441,0.019,22.855,0.017,
28.59,0.017,27.486,0.019,22.887,0.017,
28.675,0.017,27.523,0.019,22.903,0.017,
28.755,0.017,27.565,0.019,22.943,0.017,
28.83,0.017,27.62,0.019,22.976,0.017,
28.9,0.017,27.652,0.019,23.007,0.017,
28.965,0.017,27.701,0.019,23.052,0.017,
29.025,0.017,27.749,0.019,23.088,0.017,
29.08,0.017,27.793,0.019,23.118,0.017,
29.13,0.017,27.813,0.019,23.142,0.017,
29.175,0.017,27.855,0.019,23.194,0.017,
29.215,0.017,27.896,0.019,23.224,0.017,
29.25,0.017,27.932,0.019,23.258,0.017,
29.28,0.017,27.986,0.019,23.287,0.017,
29.305,0.017,28.048,0.019,23.322,0.017,
29.325,0.012,28.094,0.019,23.359,0.017,
29.34,0.012,28.138,0.019,23.405,0.017,
29.35,0.012,28.181,0.019,23.422,0.014,
29.355,0.012,28.214,0.019,23.436,0.014,
29.355,0.012,28.254,0.019,23.462,0.017,
29.45,0.017,28.324,0.019,23.49,0.017,
29.54,0.017,28.374,0.019,23.534,0.017,
29.625,0.017,28.41,0.019,23.581,0.017,
29.705,0.017,28.468,0.019,23.623,0.017,
29.78,0.017,28.516,0.019,23.645,0.017,
29.85,0.017,28.552,0.019,23.662,0.017,
29.915,0.017,28.597,0.019,23.679,0.017,
29.975,0.017,28.659,0.019,23.715,0.016,
30.03,0.017,28.706,0.019,23.742,0.016,
30.08,0.017,28.774,0.019,23.77,0.016,
30.125,0.017,28.798,0.019,23.787,0.017,
30.165,0.017,28.842,0.019,23.815,0.016,
30.2,0.017,28.889,0.019,23.855,0.016,
30.23,0.017,28.928,0.019,23.876,0.014,
30.255,0.017,28.961,0.019,23.916,0.016,
30.275,0.017,29.005,0.019,23.96,0.017,
30.29,0.017,29.063,0.019,23.98,0.016,
30.3,0.017,29.109,0.019,24.01,0.016,
30.305,0.017,29.153,0.019,24.032,0.016,
30.305,0.017,29.196,0.019,24.082,0.017,
30.4,0.017,29.237,0.019,24.128,0.017,
30.49,0.017,29.272,0.019,24.15,0.017,
30.575,0.017,29.35,0.019,24.168,0.016,
30.655,0.017,29.403,0.019,24.198,0.016,
30.73,0.017,29.437,0.019,24.222,0.016,
30.8,0.017,29.491,0.019,24.26,0.014,
30.865,0.017,29.537,0.019,24.289,0.016,
30.925,0.017,29.598,0.019,24.339,0.017,
30.98,0.017,29.624,0.019,24.36,0.016,
31.03,0.017,29.669,0.019,24.406,0.016,
31.075,0.017,29.692,0.019,24.422,0.016,
31.115,0.017,29.751,0.019,24.467,0.016,
31.15,0.017,29.787,0.019,24.495,0.016,
31.18,0.017,29.82,0.012,24.521,0.017,
31.205,0.017,29.879,0.012,24.561,0.016,
31.225,0.017,29.907,0.012,24.58,0.016,
31.24,0.017,29.935,0.012,24.601,0.016,
31.25,0.017,29.969,0.012,24.618,0.016,
31.255,0.017,30.017,0.012,24.637,0.016,
31.255,0.017,30.07,0.012,24.674,0.016,
31.35,0.017,30.113,0.012,24.702,0.016,
31.44,0.017,30.147,0.012,24.752,0.016,
31.525,0.017,30.174,0.012,24.787,0.016,
31.605,0.017,30.243,0.012,24.834,0.016,
31.68,0.017,30.287,0.012,24.851,0.016,
31.75,0.017,30.32,0.012,24.887,0.016,
31.815,0.017,30.368,0.012,24.906,0.016,
31.875,0.017,30.415,0.012,24.94,0.016,
31.93,0.017,30.454,0.02,24.977,0.016,
31.98,0.017,30.488,0.02,24.999,0.016,
32.025,0.017,30.534,0.02,25.023,0.016,
32.065,0.017,30.584,0.02,25.049,0.016,
32.1,0.017,30.626,0.02,25.094,0.012,
32.13,0.017,30.674,0.02,25.131,0.012,
32.155,0.017,30.726,0.02,25.166,0.012,
32.175,0.017,30.782,0.02,25.177,0.011,
32.19,0.019,30.81,0.02,25.218,0.012,
32.2,0.019,30.855,0.02,25.249,0.012,
32.205,0.019,30.902,0.02,25.297,0.011,
32.205,0.019,30.936,0.02,25.309,0.011,
32.3,0.019,30.962,0.02,25.324,0.011,
32.39,0.019,31.025,0.02,25.346,0.011,
32.475,0.019,31.057,0.02,25.383,0.011,
32.555,0.019,31.097,0.02,25.419,0.011,
32.63,0.019,31.162,0.02,25.464,0.015,
32.7,0.019,31.221,0.02,25.509,0.015,
32.765,0.019,31.258,0.02,25.537,0.011,
32.825,0.019,31.31,0.02,25.574,0.011,
32.88,0.019,31.335,0.02,25.609,0.011,
32.93,0.019,31.391,0.02,25.636,0.011,
32.975,0.019,31.449,0.02,25.656,0.011,
33.015,0.019,31.493,0.02,25.7,0.011,
33.05,0.019,31.538,0.02,25.715,0.015,
33.08,0.019,31.585,0.02,25.756,0.016,
33.105,0.017,31.627,0.02,25.8,0.015,
33.125,0.017,31.678,0.02,25.831,0.016,
33.14,0.019,31.744,0.02,25.844,0.016,
33.15,0.019,31.778,0.02,25.886,0.016,
33.155,0.019,31.819,0.02,25.925,0.016,
33.155,0.019,31.871,0.02,25.964,0.016,
33.25,0.019,31.905,0.02,25.99,0.016,
33.34,0.019,31.957,0.02,26.032,0.016,
33.425,0.019,31.997,0.02,26.076,0.016,
33.505,0.019,32.038,0.02,26.1,0.016,
33.58,0.019,32.08,0.02,26.129,0.016,
33.65,0.019,32.114,0.02,26.168,0.016,
33.715,0.019,32.149,0.02,26.186,0.016,
33.775,0.019,32.191,0.02,26.237,0.016,
33.83,0.019,32.222,0.02,26.282,0.016,
33.88,0.019,32.277,0.02,26.334,0.016,
33.925,0.019,32.327,0.02,26.362,0.016,
33.965,0.019,32.387,0.02,26.389,0.016,
34.0,0.019,32.448,0.02,26.422,0.016,
34.03,0.019,32.493,0.02,26.463,0.012,
34.055,0.017,32.521,0.02,26.501,0.012,
34.075,0.017,32.546,0.02,26.515,0.012,
34.09,0.019,32.582,0.02,26.526,0.012,
34.1,0.019,32.636,0.02,26.55,0.012,
34.105,0.019,32.667,0.02,26.597,0.012,
34.105,0.019,32.727,0.02,26.614,0.012,
34.2,0.019,32.775,0.02,26.663,0.012,
34.29,0.019,32.827,0.02,26.692,0.012,
34.375,0.019,32.893,0.02,26.723,0.012,
34.455,0.019,32.945,0.02,26.754,0.012,
34.53,0.019,32.977,0.02,26.769,0.012,
34.6,0.019,32.997,0.02,26.783,0.012,
34.665,0.019,33.031,0.02,26.814,0.012,
34.725,0.019,33.068,0.02,26.863,0.012,
34.78,0.019,33.094,0.02,26.885,0.012,
34.83,0.019,33.126,0.02,26.931,0.012,
34.875,0.019,33.176,0.02,26.961,0.012,
34.915,0.019,33.231,0.02,27.003,0.012,
34.95,0.019,33.285,0.02,27.042,0.016,
34.98,0.019,33.334,0.02,27.073,0.016,
35.005,0.017,33.383,0.02,27.089,0.016,
35.025,0.017,33.425,0.02,27.116,0.016,
35.04,0.019,33.446,0.02,27.143,0.012,
35.05,0.019,33.479,0.02,27.176,0.012,
35.055,0.019,33.497,0.02,27.197,0.012,
35.055,0.019,33.558,0.02,27.235,0.012,
35.15,0.019,33.602,0.02,27.273,0.016,
35.24,0.019,33.687,0.02,27.319,0.016,
35.325,0.019,33.749,0.02,27.377,0.016,
35.405,0.019,33.794,0.02,27.394,0.016,
35.48,0.019,33.843,0.02,27.435,0.016,
35.55,0.019,33.874,0.02,27.477,0.016,
35.615,0.019,33.917,0.02,27.497,0.012,
35.675,0.019,33.959,0.02,27.519,0.012,
35.73,0.019,33.986,0.02,27.552,0.016,
35.78,0.019,34.039,0.02,27.62,0.016,
35.825,0.019,34.062,0.02,27.645,0.016,
35.865,0.019,34.1,0.02,27.702,0.016,
35.9,0.019,34.169,0.02,27.729,0.016,
35.93,0.019,34.213,0.02,27.764,0.012,
35.955,0.017,34.244,0.015,27.796,0.012,
35.975,0.017,34.267,0.015,27.848,0.016,
35.99,0.019,34.314,0.02,27.889,0.016,
36.0,0.019,34.347,0.02,27.916,0.016,
36.005,0.019,34.382,0.02,27.941,0.016,
36.005,0.019,34.412,0.02,27.965,0.016,
36.1,0.019,34.457,0.02,27.999,0.016,
36.19,0.019,34.495,0.02,28.038,0.016,
36.275,0.019,34.553,0.02,28.054,0.016,
36.355,0.019,34.6,0.015,28.087,0.016,
36.43,0.019,34.63,0.015,28.131,0.012,
36.5,0.019,34.669,0.015,28.149,0.018,
36.565,0.019,34.718,0.015,28.165,0.018,
36.625,0.019,34.758,0.015,28.196,0.018,
36.68,0.019,34.8,0.015,28.216,0.018,
36.73,0.019,34.851,0.015,28.23,0.018,
36.775,0.019,34.924,0.015,28.254,0.014,
36.815,0.019,34.953,0.015,28.27,0.011,
36.85,0.019,34.998,0.015,28.296,0.015,
36.88,0.019,35.042,0.015,28.331,0.015,
36.905,0.017,35.084,0.016,28.368,0.015,
36.925,0.017,35.105,0.015,28.396,0.015,
36.94,0.019,35.15,0.015,28.42,0.019,
36.95,0.019,35.189,0.015,28.455,0.019,
36.955,0.019,35.226,0.015,28.474,0.019,
36.955,0.019,35.273,0.015,28.517,0.015,
37.05,0.019,35.324,0.015,28.546,0.015,
37.14,0.019,35.363,0.015,28.564,0.018,
37.225,0.019,35.402,0.015,28.614,0.019,
37.305,0.019,35.448,0.015,28.65,0.019,
37.38,0.019,35.491,0.015,28.679,0.02,
37.45,0.019,35.532,0.015,28.72,0.02,
37.515,0.019,35.608,0.015,28.756,0.02,
37.575,0.019,35.659,0.015,28.792,0.02,
37.63,0.019,35.711,0.015,28.82,0.02,
37.68,0.019,35.772,0.015,28.861,0.019,
37.725,0.019,35.82,0.015,28.878,0.015,
37.765,0.019,35.841,0.015,28.917,0.019,
37.8,0.019,35.874,0.015,28.956,0.02,
37.83,0.019,35.898,0.015,28.999,0.02,
37.855,0.017,35.932,0.015,29.042,0.016,
37.875,0.017,35.973,0.015,29.073,0.02,
37.89,0.019,36.023,0.015,29.12,0.025,
37.9,0.019,36.063,0.015,29.169,0.025,
37.905,0.019,36.106,0.015,29.2,0.025,
37.905,0.019,36.153,0.015,29.236,0.025,
38.0,0.019,36.227,0.015,29.287,0.025,
38.09,0.019,36.302,0.015,29.326,0.021,
38.175,0.019,36.34,0.015,29.345,0.021,
38.255,0.019,36.372,0.015,29.399,0.025,
38.33,0.019,36.405,0.015,29.447,0.025,
38.4,0.019,36.423,0.015,29.482,0.025,
38.465,0.019,36.462,0.015,29.514,0.025,
38.525,0.019,36.494,0.015,29.553,0.025,
38.58,0.019,36.532,0.015,29.586,0.025,
38.63,0.019,36.581,0.015,29.642,0.022,
38.675,0.019,36.602,0.015,29.686,0.022,
38.715,0.019,36.642,0.015,29.722,0.022,
38.75,0.019,36.696,0.015,29.756,0.019,
38.78,0.019,36.749,0.015,29.778,0.019,
38.805,0.017,36.815,0.015,29.814,0.02,
38.825,0.017,36.873,0.015,29.865,0.016,
38.84,0.019,36.917,0.015,29.916,0.016,
38.85,0.019,36.97,0.015,29.94,0.016,
38.855,0.019,37.01,0.015,29.98,0.015,
38.855,0.019,37.074,0.015,30.013,0.015,
38.95,0.019,37.118,0.015,30.043,0.015,
39.04,0.019,37.181,0.015,30.059,0.015,
39.125,0.019,37.214,0.015,30.086,0.015,
39.205,0.019,37.259,0.015,30.108,0.021,
39.28,0.019,37.309,0.015,30.155,0.021,
39.35,0.019,37.347,0.015,30.171,0.016,
39.415,0.019,37.389,0.015,30.201,0.016,
39.475,0.019,37.437,0.015,30.237,0.016,
39.53,0.019,37.484,0.015,30.269,0.016,
39.58,0.019,37.538,0.016,30.293,0.02,
39.625,0.019,37.556,0.016,30.317,0.02,
39.665,0.019,37.572,0.016,30.343,0.016,
39.7,0.019,37.62,0.016,30.364,0.016,
39.73,0.019,37.664,0.016,30.384,0.016,
39.755,0.017,37.728,0.016,30.437,0.016,
39.775,0.017,37.778,0.016,30.485,0.016,
39.79,0.019,37.83,0.016,30.539,0.016,
39.8,0.019,37.875,0.016,30.597,0.016,
39.805,0.019,37.932,0.016,30.648,0.016,
39.805,0.019,37.962,0.016,30.672,0.016,
39.9,0.019,38.008,0.016,30.696,0.016,
39.99,0.019,38.06,0.016,30.733,0.016,
40.075,0.019,38.107,0.016,30.768,0.016,
40.155,0.019,38.149,0.016,30.815,0.016,
40.23,0.019,38.206,0.016,30.854,0.016,
40.3,0.019,38.258,0.016,30.899,0.016,
40.365,0.019,38.291,0.016,30.924,0.016,
40.425,0.019,38.322,0.016,30.938,0.016,
40.48,0.019,38.383,0.016,30.956,0.016,
40.53,0.019,38.438,0.016,30.986,0.016,
40.575,0.019,38.499,0.016,31.002,0.016,
40.615,0.019,38.547,0.016,31.019,0.016,
40.65,0.019,38.57,0.016,31.036,0.02,
40.68,0.019,38.617,0.016,31.068,0.02,
40.705,0.017,38.644,0.016,31.091,0.016,
40.725,0.017,38.676,0.016,31.102,0.016,
40.74,0.019,38.697,0.016,31.126,0.016,
40.75,0.019,38.75,0.016,31.161,0.016,
40.755,0.019,38.783,0.016,31.187,0.016,
40.755,0.019,38.846,0.016,31.215,0.016,
40.85,0.019,38.903,0.016,31.241,0.016,
40.94,0.019,38.956,0.016,31.266,0.016,
41.025,0.019,39.009,0.021,31.299,0.016,
41.105,0.019,39.059,0.021,31.321,0.016,
41.18,0.019,39.095,0.021,31.371,0.022,
41.25,0.019,39.148,0.021,31.413,0.022,
41.315,0.019,39.189,0.021,31.435,0.022,
41.375,0.019,39.209,0.021,31.491,0.022,
41.43,0.019,39.258,0.021,31.535,0.016,
41.48,0.019,39.316,0.021,31.577,0.016,
41.525,0.019,39.36,0.021,31.604,0.016,
41.565,0.019,39.403,0.016,31.636,0.016,
41.6,0.019,39.476,0.016,31.679,0.016,
41.63,0.019,39.524,0.016,31.699,0.016,
41.655,0.019,39.584,0.016,31.728,0.022,
41.675,0.019,39.601,0.021,31.766,0.022,
41.69,0.019,39.631,0.021,31.802,0.022,
41.7,0.019,39.699,0.021,31.838,0.022,
41.705,0.019,39.725,0.021,31.873,0.016,
41.705,0.019,39.775,0.021,31.889,0.016,
41.8,0.019,39.801,0.021,31.938,0.016,
41.89,0.019,39.838,0.021,31.951,0.016,
41.975,0.019,39.872,0.021,31.967,0.016,
42.055,0.019,39.916,0.021,31.991,0.016,
42.13,0.019,39.981,0.021,32.014,0.016,
42.2,0.019,40.037,0.021,32.05,0.022,
42.265,0.019,40.081,0.021,32.082,0.022,
42.325,0.019,40.113,0.021,32.133,0.016,
42.38,0.019,40.167,0.021,32.171,0.016,
42.43,0.019,40.209,0.021,32.204,0.016,
42.475,0.019,40.246,0.021,32.239,0.016,
42.515,0.019,40.284,0.016,32.271,0.016,
42.55,0.019,40.324,0.016,32.301,0.016,
42.58,0.019,40.354,0.021,32.352,0.016,
42.605,0.019,40.409,0.021,32.378,0.016,
42.625,0.019,40.464,0.021,32.42,0.016,
42.64,0.019,40.516,0.021,32.483,0.016,
42.65,0.019,40.533,0.021,32.502,0.016,
42.655,0.019,40.582,0.021,32.547,0.016,
42.655,0.019,40.599,0.021,32.576,0.016,
42.75,0.019,40.625,0.021,32.601,0.016,
42.84,0.019,40.67,0.021,32.653,0.016,
42.925,0.019,40.706,0.021,32.692,0.016,
43.005,0.019,40.76,0.021,32.739,0.016,
43.08,0.019,40.823,0.021,32.79,0.016,
43.15,0.019,40.862,0.021,32.819,0.016,
43.215,0.019,40.918,0.021,32.835,0.016,
43.275,0.019,40.947,0.021,32.871,0.016,
43.33,0.019,40.986,0.021,32.897,0.016,
43.38,0.019,41.002,0.018,32.925,0.016,
43.425,0.019,41.038,0.013,32.951,0.016,
43.465,0.019,41.074,0.013,32.978,0.016,
43.5,0.019,41.132,0.013,33.007,0.01,
43.53,0.019,41.178,0.013,33.018,0.01,
43.555,0.019,41.214,0.018,33.045,0.01,
43.575,0.019,41.25,0.018,33.086,0.016,
43.59,0.019,41.301,0.018,33.115,0.016,
43.6,0.019,41.355,0.018,33.143,0.016,
43.605,0.019,41.407,0.018,33.18,0.016,
43.605,0.019,41.452,0.018,33.208,0.016,
43.7,0.019,41.487,0.018,33.242,0.016,
43.79,0.019,41.531,0.018,33.261,0.016,
43.875,0.019,41.575,0.018,33.291,0.016,
43.955,0.019,41.605,0.018,33.304,0.016,
44.03,0.019,41.652,0.018,33.336,0.016,
44.1,0.019,41.703,0.018,33.381,0.016,
44.165,0.019,41.77,0.018,33.458,0.016,
44.225,0.019,41.813,0.018,33.501,0.016,
44.28,0.019,41.868,0.018,33.522,0.016,
44.33,0.019,41.909,0.018,33.571,0.016,
44.375,0.019,41.962,0.018,33.605,0.016,
44.415,0.019,42.009,0.018,33.636,0.016,
44.45,0.019,42.065,0.013,33.678,0.016,
44.48,0.019,42.113,0.013,33.703,0.016,
44.505,0.019,42.152,0.013,33.719,0.016,
44.525,0.019,42.188,0.018,33.749,0.016,
44.54,0.019,42.226,0.018,33.792,0.016,
44.55,0.019,42.27,0.018,33.838,0.016,
44.555,0.019,42.319,0.018,33.874,0.021,
44.555,0.019,42.348,0.018,33.91,0.016,
44.65,0.019,42.399,0.018,33.931,0.016,
44.74,0.019,42.442,0.018,33.978,0.016,
44.825,0.019,42.472,0.018,34.023,0.016,
44.905,0.019,42.525,0.018,34.063,0.016,
44.98,0.019,42.572,0.018,34.101,0.016,
45.05,0.019,42.604,0.018,34.128,0.016,
45.115,0.019,42.645,0.018,34.147,0.016,
45.175,0.019,42.668,0.018,34.161,0.02,
45.23,0.019,42.711,0.018,34.201,0.02,
45.28,0.019,42.734,0.018,34.253,0.02,
45.325,0.019,42.787,0.018,34.276,0.016,
45.365,0.019,42.852,0.018,34.304,0.016,
45.4,0.019,42.902,0.018,34.333,0.016,
45.43,0.019,42.958,0.018,34.362,0.016,
45.455,0.019,42.989,0.018,34.385,0.016,
45.475,0.019,43.019,0.018,34.433,0.019,
45.49,0.019,43.049,0.018,34.462,0.019,
45.5,0.019,43.084,0.018,34.517,0.023,
45.505,0.019,43.122,0.018,34.553,0.02,
45.505,0.019,43.161,0.018,34.579,0.016,
45.6,0.019,43.2,0.018,34.613,0.016,
45.69,0.019,43.256,0.018,34.652,0.016,
45.775,0.019,43.291,0.018,34.683,0.016,
45.855,0.019,43.36,0.018,34.723,0.016,
45.93,0.019,43.382,0.018,34.758,0.022,
46.0,0.019,43.417,0.018,34.79,0.022,
46.065,0.019,43.474,0.018,34.822,0.022,
46.125,0.019,43.529,0.018,34.883,0.022,
46.18,0.019,43.584,0.018,34.914,0.022,
46.23,0.019,43.623,0.018,34.954,0.022,
46.275,0.019,43.655,0.018,34.991,0.022,
46.315,0.019,43.697,0.018,35.02,0.022,
46.35,0.019,43.73,0.018,35.05,0.022,
46.38,0.019,43.779,0.018,35.057,0.016,
46.405,0.019,43.826,0.018,35.102,0.016,
46.425,0.019,43.846,0.018,35.133,0.016,
46.44,0.019,43.923,0.018,35.166,0.016,
46.45,0.019,43.983,0.018,35.204,0.016,
46.455,0.019,44.038,0.018,35.233,0.016,
46.455,0.019,44.085,0.018,35.266,0.016,
46.55,0.019,44.128,0.018,35.3,0.016,
46.64,0.019,44.174,0.018,35.332,0.022,
46.725,0.019,44.229,0.018,35.36,0.016,
46.805,0.019,44.298,0.018,35.399,0.016,
46.88,0.019,44.356,0.018,35.415,0.016,
46.95,0.019,44.385,0.018,35.452,0.019,
47.015,0.019,44.41,0.018,35.486,0.019,
47.075,0.019,44.454,0.018,35.53,0.019,
47.13,0.019,44.495,0.018,35.546,0.019,
47.18,0.019,44.524,0.018,35.571,0.014,
47.225,0.019,44.572,0.018,35.597,0.014,
47.265,0.019,44.61,0.018,35.626,0.014,
47.3,0.019,44.67,0.018,35.668,0.014,
47.33,0.019,44.717,0.018,35.694,0.014,
47.355,0.019,44.759,0.018,35.731,0.019,
47.375,0.021,44.79,0.018,35.775,0.019,
47.39,0.021,44.84,0.018,35.805,0.019,
47.4,0.021,44.849,0.018,35.832,0.019,
47.405,0.021,44.889,0.018,35.851,0.019,
47.405,0.021,44.958,0.018,35.859,0.019,
47.5,0.021,44.985,0.018,35.881,0.019,
47.59,0.021,45.021,0.018,35.905,0.019,
47.675,0.021,45.077,0.018,35.925,0.016,
47.755,0.021,45.144,0.018,35.966,0.016,
47.83,0.021,45.185,0.018,35.995,0.016,
47.9,0.021,45.238,0.018,36.033,0.016,
47.965,0.021,45.278,0.018,36.074,0.016,
48.025,0.021,45.311,0.018,36.115,0.016,
48.08,0.021,45.348,0.018,36.144,0.016,
48.13,0.021,45.386,0.018,36.181,0.016,
48.175,0.021,45.441,0.018,36.216,0.016,
48.215,0.021,45.523,0.018,36.253,0.016,
48.25,0.021,45.566,0.018,36.285,0.016,
48.28,0.021,45.594,0.018,36.33,0.016,
48.305,0.021,45.619,0.018,36.372,0.016,
48.325,0.021,45.649,0.018,36.389,0.016,
48.34,0.021,45.68,0.018,36.415,0.016,
48.35,0.019,45.704,0.018,36.459,0.016,
48.355,0.019,45.722,0.018,36.499,0.016,
48.355,0.019,45.763,0.013,36.537,0.016,
48.45,0.019,45.791,0.013,36.573,0.016,
48.54,0.019,45.818,0.013,36.607,0.016,
48.625,0.019,45.87,0.013,36.659,0.016,
48.705,0.019,45.896,0.013,36.674,0.016,
48.78,0.019,45.909,0.013,36.697,0.016,
48.85,0.019,45.954,0.013,36.723,0.016,
48.915,0.019,46.01,0.013,36.764,0.016,
48.975,0.019,46.05,0.013,36.774,0.016,
49.03,0.019,46.084,0.013,36.81,0.016,
49.08,0.019,46.126,0.013,36.854,0.016,
49.125,0.019,46.188,0.013,36.907,0.016,
49.165,0.019,46.23,0.013,36.934,0.016,
49.2,0.019,46.258,0.013,36.968,0.016,
49.23,0.019,46.31,0.013,37.013,0.016,
49.255,0.019,46.35,0.013,37.04,0.016,
49.275,0.019,46.393,0.013,37.085,0.016,
49.29,0.019,46.447,0.013,37.112,0.016,
49.3,0.019,46.482,0.013,37.141,0.016,
49.305,0.019,46.508,0.013,37.184,0.016,
49.305,0.019,46.546,0.013,37.209,0.016,
49.4,0.019,46.569,0.013,37.244,0.016,
49.49,0.019,46.601,0.013,37.277,0.016,
49.575,0.019,46.649,0.013,37.307,0.016,
49.655,0.019,46.69,0.013,37.324,0.016,
49.73,0.019,46.75,0.013,37.356,0.016,
49.8,0.019,46.778,0.013,37.396,0.016,
49.865,0.019,46.818,0.009,37.41,0.016,
49.925,0.019,46.852,0.009,37.45,0.016,
49.98,0.019,46.902,0.009,37.488,0.016,
50.03,0.019,46.938,0.009,37.532,0.016,
50.075,0.019,46.962,0.009,37.556,0.016,
50.115,0.019,47.0,0.009,37.592,0.016,
50.15,0.019,47.051,0.009,37.608,0.016,
50.18,0.019,47.091,0.009,37.634,0.016,
50.205,0.019,47.12,0.009,37.696,0.016,
50.225,0.021,47.153,0.009,37.739,0.015,
50.24,0.021,47.192,0.009,37.757,0.015,
50.25,0.021,47.213,0.009,37.789,0.015,
50.255,0.021,47.243,0.009,37.83,0.015,
50.255,0.021,47.267,0.009,37.861,0.015,
50.35,0.021,47.306,0.009,37.907,0.015,
50.44,0.021,47.354,0.009,37.97,0.015,
50.525,0.021,47.386,0.009,38.024,0.015,
50.605,0.021,47.445,0.009,38.063,0.015,
50.68,0.021,47.495,0.009,38.112,0.015,
50.75,0.021,47.531,0.009,38.155,0.015,
50.815,0.021,47.594,0.009,38.187,0.015,
50.875,0.021,47.651,0.009,38.232,0.015,
50.93,0.021,47.689,0.009,38.258,0.015,
50.98,0.021,47.749,0.009,38.3,0.015,
51.025,0.021,47.796,0.009,38.346,0.015,
51.065,0.021,47.82,0.009,38.368,0.015,
51.1,0.021,47.844,0.009,38.398,0.015,
51.13,0.021,47.912,0.009,38.448,0.015,
51.155,0.021,47.963,0.009,38.495,0.015,
51.175,0.021,48.019,0.009,38.528,0.015,
51.19,0.021,48.053,0.009,38.559,0.015,
51.2,0.021,48.1,0.009,38.594,0.015,
51.205,0.021,48.137,0.013,38.633,0.015,
51.205,0.021,48.184,0.009,38.682,0.015,
51.3,0.021,48.227,0.013,38.716,0.015,
51.39,0.021,48.278,0.013,38.765,0.015,
51.475,0.021,48.32,0.013,38.798,0.015,
51.555,0.021,48.348,0.013,38.821,0.014,
51.63,0.021,48.379,0.013,38.84,0.014,
51.7,0.021,48.408,0.013,38.893,0.015,
51.765,0.021,48.443,0.013,38.915,0.015,
51.825,0.021,48.486,0.013,38.95,0.016,
51.88,0.021,48.559,0.013,38.966,0.016,
51.93,0.021,48.631,0.013,39.017,0.015,
51.975,0.021,48.672,0.013,39.05,0.016,
52.015,0.021,48.729,0.013,39.078,0.016,
52.05,0.021,48.754,0.013,39.125,0.017,
52.08,0.021,48.784,0.013,39.142,0.017,
52.105,0.021,48.809,0.013,39.181,0.011,
52.125,0.021,48.868,0.013,39.214,0.011,
52.14,0.021,48.916,0.013,39.227,0.011,
52.15,0.021,48.954,0.013,39.26,0.016,
52.155,0.021,49.009,0.013,39.281,0.016,
52.155,0.021,49.062,0.013,39.334,0.011,
52.25,0.016,49.088,0.013,39.363,0.011,
52.34,0.016,49.126,0.013,39.376,0.014,
52.425,0.016,49.166,0.013,39.402,0.019,
52.505,0.016,49.221,0.013,39.43,0.016,
52.58,0.016,49.293,0.013,39.463,0.016,
52.65,0.016,49.35,0.013,39.497,0.016,
52.715,0.016,49.386,0.013,39.547,0.016,
52.775,0.016,49.433,0.013,39.577,0.016,
52.83,0.016,49.459,0.013,39.623,0.016,
