uniform CR, uniform SR, ucb CR, ucb SR, epsilon CR, epsilon SR
2036.75,0.0,1401.66,0.0,1131.9,0.0,
2036.8,0.0,1401.66,0.0,1131.93,0.0,
2036.85,0.0,1401.67,0.0,1131.95,0.0,
2036.9,0.0,1401.68,0.0,1131.97,0.0,
2036.95,0.0,1401.69,0.0,1132.02,0.0,
2037.0,0.0,1401.7,0.0,1132.05,0.0,
2037.05,0.0,1401.71,0.0,1132.08,0.0,
2037.1,0.0,1401.72,0.0,1132.12,0.0,
2037.1,0.0,1401.73,0.0,1132.17,0.0,
2037.15,0.0,1401.74,0.0,1132.2,0.0,
2037.2,0.0,1401.75,0.0,1132.23,0.0,
2037.25,0.0,1401.75,0.0,1132.25,0.0,
2037.3,0.0,1401.75,0.0,1132.27,0.0,
2037.35,0.0,1401.75,0.0,1132.3,0.0,
2037.4,0.0,1401.75,0.0,1132.34,0.0,
2037.45,0.0,1401.75,0.0,1132.34,0.0,
2037.5,0.0,1401.76,0.0,1132.38,0.0,
2037.55,0.0,1401.77,0.0,1132.42,0.0,
2037.55,0.0,1401.78,0.0,1132.47,0.0,
2037.6,0.0,1401.79,0.0,1132.5,0.0,
2037.65,0.0,1401.8,0.0,1132.54,0.0,
2037.7,0.0,1401.81,0.0,1132.58,0.0,
2037.75,0.0,1401.82,0.0,1132.62,0.0,
2037.8,0.0,1401.83,0.0,1132.65,0.0,
2037.85,0.0,1401.84,0.0,1132.68,0.0,
2037.9,0.0,1401.84,0.0,1132.71,0.0,
2037.95,0.0,1401.84,0.0,1132.74,0.0,
2038.0,0.0,1401.85,0.0,1132.76,0.0,
2038.0,0.0,1401.86,0.0,1132.78,0.0,
2038.05,0.0,1401.87,0.0,1132.8,0.0,
2038.1,0.0,1401.88,0.0,1132.82,0.0,
2038.15,0.0,1401.89,0.0,1132.85,0.0,
2038.2,0.0,1401.9,0.0,1132.86,0.0,
2038.25,0.0,1401.91,0.0,1132.89,0.0,
2038.3,0.0,1401.92,0.0,1132.91,0.0,
2038.35,0.0,1401.93,0.0,1132.93,0.0,
2038.4,0.0,1401.93,0.0,1132.96,0.0,
2038.45,0.0,1401.93,0.0,1132.99,0.0,
2038.45,0.0,1401.94,0.0,1133.03,0.0,
2038.5,0.0,1401.95,0.0,1133.05,0.0,
2038.55,0.0,1401.96,0.0,1133.08,0.0,
2038.6,0.0,1401.97,0.0,1133.11,0.0,
2038.65,0.0,1401.98,0.0,1133.12,0.0,
2038.7,0.0,1401.99,0.0,1133.14,0.0,
2038.75,0.0,1402.0,0.0,1133.16,0.0,
2038.8,0.0,1402.01,0.0,1133.18,0.0,
2038.85,0.0,1402.02,0.0,1133.2,0.0,
2038.9,0.0,1402.02,0.0,1133.21,0.0,
2038.9,0.0,1402.03,0.0,1133.23,0.0,
2038.95,0.0,1402.04,0.0,1133.26,0.0,
2039.0,0.0,1402.05,0.0,1133.28,0.0,
2039.05,0.0,1402.06,0.0,1133.3,0.0,
2039.1,0.0,1402.07,0.0,1133.33,0.0,
2039.15,0.0,1402.08,0.0,1133.36,0.0,
2039.2,0.0,1402.09,0.0,1133.38,0.0,
2039.25,0.0,1402.1,0.0,1133.41,0.0,
2039.3,0.0,1402.11,0.0,1133.46,0.0,
2039.35,0.0,1402.11,0.0,1133.47,0.0,
2039.35,0.0,1402.11,0.0,1133.5,0.0,
2039.4,0.0,1402.12,0.0,1133.53,0.0,
2039.45,0.0,1402.13,0.0,1133.57,0.0,
2039.5,0.0,1402.14,0.0,1133.6,0.0,
2039.55,0.0,1402.15,0.0,1133.63,0.0,
2039.6,0.0,1402.16,0.0,1133.64,0.0,
2039.65,0.0,1402.17,0.0,1133.66,0.0,
2039.7,0.0,1402.18,0.0,1133.69,0.0,
2039.75,0.0,1402.19,0.0,1133.73,0.0,
2039.8,0.0,1402.2,0.0,1133.78,0.0,
2039.8,0.0,1402.2,0.0,1133.81,0.0,
2039.85,0.0,1402.2,0.0,1133.84,0.0,
2039.9,0.0,1402.21,0.0,1133.85,0.0,
2039.95,0.0,1402.22,0.0,1133.87,0.0,
2040.0,0.0,1402.23,0.0,1133.89,0.0,
2040.05,0.0,1402.24,0.0,1133.92,0.0,
2040.1,0.0,1402.25,0.0,1133.94,0.0,
2040.15,0.0,1402.26,0.0,1133.96,0.0,
2040.2,0.0,1402.27,0.0,1133.99,0.0,
2040.25,0.0,1402.28,0.0,1134.01,0.0,
2040.25,0.0,1402.29,0.0,1134.03,0.0,
2040.3,0.0,1402.29,0.0,1134.05,0.0,
2040.35,0.0,1402.29,0.0,1134.09,0.0,
2040.4,0.0,1402.3,0.0,1134.11,0.0,
2040.45,0.0,1402.31,0.0,1134.14,0.0,
2040.5,0.0,1402.32,0.0,1134.15,0.0,
2040.55,0.0,1402.33,0.0,1134.18,0.0,
2040.6,0.0,1402.34,0.0,1134.2,0.0,
2040.65,0.0,1402.35,0.0,1134.22,0.0,
2040.7,0.0,1402.36,0.0,1134.24,0.0,
2040.7,0.0,1402.37,0.0,1134.26,0.0,
2040.75,0.0,1402.38,0.0,1134.28,0.0,
2040.8,0.0,1402.39,0.0,1134.31,0.0,
2040.85,0.0,1402.4,0.0,1134.33,0.0,
2040.9,0.0,1402.43,0.0,1134.34,0.0,
2040.95,0.0,1402.46,0.0,1134.35,0.0,
2041.0,0.0,1402.49,0.0,1134.38,0.0,
2041.05,0.0,1402.52,0.0,1134.39,0.0,
2041.1,0.0,1402.55,0.0,1134.4,0.0,
2041.15,0.0,1402.58,0.0,1134.41,0.0,
2041.15,0.0,1402.61,0.0,1134.43,0.0,
2041.2,0.0,1402.63,0.0,1134.45,0.0,
2041.25,0.0,1402.65,0.0,1134.47,0.0,
2041.3,0.0,1402.66,0.0,1134.5,0.0,
2041.35,0.0,1402.68,0.0,1134.55,0.0,
2041.4,0.0,1402.71,0.0,1134.57,0.0,
2041.45,0.0,1402.74,0.0,1134.61,0.0,
2041.5,0.0,1402.77,0.0,1134.63,0.0,
2041.55,0.0,1402.8,0.0,1134.65,0.0,
2041.6,0.0,1402.83,0.0,1134.68,0.0,
2041.6,0.0,1402.86,0.0,1134.69,0.0,
2041.65,0.0,1402.89,0.0,1134.73,0.0,
2041.7,0.0,1402.91,0.0,1134.75,0.0,
2041.75,0.0,1402.92,0.0,1134.77,0.0,
2041.8,0.0,1402.93,0.0,1134.77,0.0,
2041.85,0.0,1402.95,0.0,1134.79,0.0,
2041.9,0.0,1402.98,0.0,1134.81,0.0,
2041.95,0.0,1403.01,0.0,1134.84,0.0,
2042.0,0.0,1403.04,0.0,1134.89,0.0,
2042.05,0.0,1403.07,0.0,1134.92,0.0,
2042.05,0.0,1403.1,0.0,1134.95,0.0,
2042.1,0.0,1403.13,0.0,1134.95,0.0,
2042.15,0.0,1403.16,0.0,1134.99,0.0,
2042.2,0.0,1403.18,0.0,1134.99,0.0,
2042.25,0.0,1403.19,0.0,1135.02,0.0,
2042.3,0.0,1403.2,0.0,1135.04,0.0,
2042.35,0.0,1403.22,0.0,1135.05,0.0,
2042.4,0.0,1403.25,0.0,1135.08,0.0,
2042.45,0.0,1403.28,0.0,1135.1,0.0,
2042.5,0.0,1403.31,0.0,1135.12,0.0,
2042.5,0.0,1403.34,0.0,1135.14,0.0,
2042.55,0.0,1403.37,0.0,1135.18,0.0,
2042.6,0.0,1403.4,0.0,1135.19,0.0,
2042.65,0.0,1403.43,0.0,1135.22,0.0,
2042.7,0.0,1403.45,0.0,1135.23,0.0,
2042.75,0.0,1403.46,0.0,1135.26,0.0,
2042.8,0.0,1403.47,0.0,1135.29,0.0,
2042.85,0.0,1403.5,0.0,1135.31,0.0,
2042.9,0.0,1403.53,0.0,1135.34,0.0,
2042.95,0.0,1403.56,0.0,1135.37,0.0,
2042.95,0.0,1403.59,0.0,1135.39,0.0,
2043.0,0.0,1403.62,0.0,1135.42,0.0,
2043.05,0.0,1403.65,0.0,1135.45,0.0,
2043.1,0.0,1403.68,0.0,1135.49,0.0,
2043.15,0.0,1403.71,0.0,1135.52,0.0,
2043.2,0.0,1403.73,0.0,1135.57,0.0,
2043.25,0.0,1403.73,0.0,1135.59,0.0,
2043.3,0.0,1403.74,0.0,1135.61,0.0,
2043.35,0.0,1403.77,0.0,1135.63,0.0,
2043.4,0.0,1403.8,0.0,1135.66,0.0,
2043.4,0.0,1403.83,0.0,1135.68,0.0,
2043.45,0.0,1403.86,0.0,1135.7,0.0,
2043.5,0.0,1403.89,0.0,1135.75,0.0,
2043.55,0.0,1403.92,0.0,1135.77,0.0,
2043.6,0.0,1403.95,0.0,1135.81,0.0,
2043.65,0.0,1403.98,0.0,1135.82,0.0,
2043.7,0.0,1404.0,0.0,1135.84,0.0,
2043.75,0.0,1404.0,0.0,1135.88,0.0,
2043.8,0.0,1404.0,0.0,1135.93,0.0,
2043.85,0.0,1404.01,0.0,1135.96,0.0,
2043.85,0.0,1404.02,0.0,1135.99,0.0,
2043.9,0.0,1404.03,0.0,1136.02,0.0,
2043.95,0.0,1404.04,0.0,1136.02,0.0,
2044.0,0.0,1404.05,0.0,1136.05,0.0,
2044.05,0.0,1404.06,0.0,1136.09,0.0,
2044.1,0.0,1404.07,0.0,1136.12,0.0,
2044.15,0.0,1404.08,0.0,1136.13,0.0,
2044.2,0.0,1404.09,0.0,1136.16,0.0,
2044.25,0.0,1404.09,0.0,1136.18,0.0,
2044.3,0.0,1404.09,0.0,1136.21,0.0,
2044.3,0.0,1404.1,0.0,1136.26,0.0,
2044.35,0.0,1404.11,0.0,1136.28,0.0,
2044.4,0.0,1404.12,0.0,1136.32,0.0,
2044.45,0.0,1404.13,0.0,1136.35,0.0,
2044.5,0.0,1404.14,0.0,1136.36,0.0,
2044.55,0.0,1404.15,0.0,1136.4,0.0,
2044.6,0.0,1404.17,0.0,1136.42,0.0,
2044.65,0.0,1404.19,0.0,1136.44,0.0,
2044.7,0.0,1404.21,0.0,1136.46,0.0,
2044.75,0.0,1404.22,0.0,1136.49,0.0,
2044.75,0.0,1404.24,0.0,1136.5,0.0,
2044.8,0.0,1404.26,0.0,1136.51,0.0,
2044.85,0.0,1404.28,0.0,1136.51,0.0,
2044.9,0.0,1404.31,0.0,1136.54,0.0,
2044.95,0.0,1404.34,0.0,1136.57,0.0,
2045.0,0.0,1404.36,0.0,1136.58,0.0,
2045.05,0.0,1404.38,0.0,1136.6,0.0,
2045.1,0.0,1404.41,0.0,1136.64,0.0,
2045.15,0.0,1404.44,0.0,1136.66,0.0,
2045.2,0.0,1404.46,0.0,1136.68,0.0,
2045.2,0.0,1404.48,0.0,1136.71,0.0,
2045.25,0.0,1404.51,0.0,1136.73,0.0,
2045.3,0.0,1404.53,0.0,1136.76,0.0,
2045.35,0.0,1404.55,0.0,1136.79,0.0,
2045.4,0.0,1404.57,0.0,1136.82,0.0,
2045.45,0.0,1404.59,0.0,1136.83,0.0,
2045.5,0.0,1404.6,0.0,1136.86,0.0,
2045.55,0.0,1404.61,0.0,1136.9,0.0,
2045.6,0.0,1404.62,0.0,1136.93,0.0,
2045.65,0.0,1404.63,0.0,1136.93,0.0,
2045.65,0.0,1404.63,0.0,1136.94,0.0,
2045.7,0.0,1404.63,0.0,1136.95,0.0,
2045.75,0.0,1404.64,0.0,1136.98,0.0,
2045.8,0.0,1404.65,0.0,1137.01,0.0,
2045.85,0.0,1404.66,0.0,1137.06,0.0,
2045.9,0.0,1404.67,0.0,1137.09,0.0,
2045.95,0.0,1404.68,0.0,1137.12,0.0,
2046.0,0.0,1404.69,0.0,1137.13,0.0,
2046.05,0.0,1404.7,0.0,1137.15,0.0,
2046.1,0.0,1404.71,0.0,1137.18,0.0,
2046.1,0.0,1404.72,0.0,1137.2,0.0,
2046.15,0.0,1404.72,0.0,1137.24,0.0,
2046.2,0.0,1404.72,0.0,1137.28,0.0,
2046.25,0.0,1404.73,0.0,1137.32,0.0,
2046.3,0.0,1404.74,0.0,1137.35,0.0,
2046.35,0.0,1404.75,0.0,1137.38,0.0,
2046.4,0.0,1404.76,0.0,1137.4,0.0,
2046.45,0.0,1404.77,0.0,1137.42,0.0,
2046.5,0.0,1404.78,0.0,1137.44,0.0,
2046.55,0.0,1404.79,0.0,1137.47,0.0,
2046.55,0.0,1404.8,0.0,1137.48,0.0,
2046.6,0.0,1404.81,0.0,1137.5,0.0,
2046.65,0.0,1404.81,0.0,1137.52,0.0,
2046.7,0.0,1404.81,0.0,1137.53,0.0,
2046.75,0.0,1404.82,0.0,1137.55,0.0,
2046.8,0.0,1404.83,0.0,1137.57,0.0,
2046.85,0.0,1404.84,0.0,1137.59,0.0,
2046.9,0.0,1404.85,0.0,1137.6,0.0,
2046.95,0.0,1404.86,0.0,1137.63,0.0,
2047.0,0.0,1404.87,0.0,1137.64,0.0,
2047.0,0.0,1404.88,0.0,1137.65,0.0,
2047.05,0.0,1404.89,0.0,1137.69,0.0,
2047.1,0.0,1404.9,0.0,1137.72,0.0,
2047.15,0.0,1404.9,0.0,1137.75,0.0,
2047.2,0.0,1404.91,0.0,1137.79,0.0,
2047.25,0.0,1404.92,0.0,1137.8,0.0,
2047.3,0.0,1404.94,0.0,1137.84,0.0,
2047.35,0.0,1404.96,0.0,1137.86,0.0,
2047.4,0.0,1404.98,0.0,1137.89,0.0,
2047.45,0.0,1405.0,0.0,1137.91,0.0,
2047.45,0.0,1405.02,0.0,1137.93,0.0,
2047.5,0.0,1405.04,0.0,1137.95,0.0,
2047.55,0.0,1405.06,0.0,1137.97,0.0,
2047.6,0.0,1405.07,0.0,1138.02,0.0,
2047.65,0.0,1405.08,0.0,1138.05,0.0,
2047.7,0.0,1405.09,0.0,1138.06,0.0,
2047.75,0.0,1405.1,0.0,1138.08,0.0,
2047.8,0.0,1405.12,0.0,1138.11,0.0,
2047.85,0.0,1405.14,0.0,1138.13,0.0,
2047.9,0.0,1405.16,0.0,1138.16,0.0,
2047.9,0.0,1405.18,0.0,1138.2,0.0,
2047.95,0.0,1405.2,0.0,1138.24,0.0,
2048.0,0.0,1405.22,0.0,1138.27,0.0,
2048.05,0.0,1405.24,0.0,1138.3,0.0,
2048.1,0.0,1405.25,0.0,1138.33,0.0,
2048.15,0.0,1405.26,0.0,1138.35,0.0,
2048.2,0.0,1405.27,0.0,1138.38,0.0,
2048.25,0.0,1405.28,0.0,1138.4,0.0,
2048.3,0.0,1405.3,0.0,1138.45,0.0,
2048.35,0.0,1405.32,0.0,1138.5,0.0,
2048.35,0.0,1405.34,0.0,1138.52,0.0,
2048.4,0.0,1405.36,0.0,1138.56,0.0,
2048.45,0.0,1405.38,0.0,1138.6,0.0,
2048.5,0.0,1405.4,0.0,1138.63,0.0,
2048.55,0.0,1405.42,0.0,1138.66,0.0,
2048.6,0.0,1405.43,0.0,1138.69,0.0,
2048.65,0.0,1405.44,0.0,1138.73,0.0,
2048.7,0.0,1405.46,0.0,1138.76,0.0,
2048.75,0.0,1405.48,0.0,1138.79,0.0,
2048.8,0.0,1405.51,0.0,1138.84,0.0,
2048.8,0.0,1405.54,0.0,1138.86,0.0,
2048.85,0.0,1405.57,0.0,1138.9,0.0,
2048.9,0.0,1405.6,0.0,1138.94,0.0,
2048.95,0.0,1405.63,0.0,1138.97,0.0,
2049.0,0.0,1405.66,0.0,1138.98,0.0,
2049.05,0.0,1405.69,0.0,1139.0,0.0,
2049.1,0.0,1405.7,0.0,1139.03,0.0,
2049.15,0.0,1405.72,0.0,1139.06,0.0,
2049.2,0.0,1405.73,0.0,1139.08,0.0,
2049.25,0.0,1405.74,0.0,1139.11,0.0,
2049.25,0.0,1405.77,0.0,1139.13,0.0,
2049.3,0.0,1405.8,0.0,1139.17,0.0,
2049.35,0.0,1405.83,0.0,1139.17,0.0,
2049.4,0.0,1405.86,0.0,1139.19,0.0,
2049.45,0.0,1405.89,0.0,1139.2,0.0,
2049.5,0.0,1405.92,0.0,1139.24,0.0,
2049.55,0.0,1405.94,0.0,1139.26,0.0,
2049.6,0.0,1405.96,0.0,1139.28,0.0,
2049.65,0.0,1405.98,0.0,1139.31,0.0,
2049.7,0.0,1405.98,0.0,1139.33,0.0,
2049.7,0.0,1405.98,0.0,1139.34,0.0,
2049.75,0.0,1405.98,0.0,1139.37,0.0,
2049.8,0.0,1405.98,0.0,1139.39,0.0,
2049.85,0.0,1405.98,0.0,1139.43,0.0,
2049.9,0.0,1405.98,0.0,1139.46,0.0,
2049.95,0.0,1405.98,0.0,1139.49,0.0,
2050.0,0.0,1405.98,0.0,1139.54,0.0,
2050.05,0.0,1405.99,0.0,1139.59,0.0,
2050.1,0.0,1406.0,0.0,1139.6,0.0,
2050.15,0.0,1406.01,0.0,1139.61,0.0,
2050.15,0.0,1406.03,0.0,1139.64,0.0,
2050.2,0.0,1406.05,0.0,1139.67,0.0,
2050.25,0.0,1406.07,0.0,1139.71,0.0,
2050.3,0.0,1406.09,0.0,1139.72,0.0,
2050.35,0.0,1406.11,0.0,1139.75,0.0,
2050.4,0.0,1406.13,0.0,1139.76,0.0,
2050.45,0.0,1406.14,0.0,1139.78,0.0,
2050.5,0.0,1406.15,0.0,1139.81,0.0,
2050.55,0.0,1406.18,0.0,1139.82,0.0,
2050.6,0.0,1406.2,0.0,1139.86,0.0,
2050.6,0.0,1406.22,0.0,1139.88,0.0,
2050.65,0.0,1406.25,0.0,1139.9,0.0,
2050.7,0.0,1406.28,0.0,1139.93,0.0,
2050.75,0.0,1406.31,0.0,1139.95,0.0,
2050.8,0.0,1406.34,0.0,1139.99,0.0,
2050.85,0.0,1406.37,0.0,1140.03,0.0,
2050.9,0.0,1406.4,0.0,1140.04,0.0,
2050.95,0.0,1406.41,0.0,1140.07,0.0,
2051.0,0.0,1406.42,0.0,1140.09,0.0,
2051.05,0.0,1406.45,0.0,1140.12,0.0,
2051.05,0.0,1406.47,0.0,1140.13,0.0,
2051.1,0.0,1406.49,0.0,1140.16,0.0,
2051.15,0.0,1406.51,0.0,1140.18,0.0,
2051.2,0.0,1406.53,0.0,1140.2,0.0,
2051.25,0.0,1406.55,0.0,1140.23,0.0,
2051.3,0.0,1406.57,0.0,1140.27,0.0,
2051.35,0.0,1406.59,0.0,1140.29,0.0,
2051.4,0.0,1406.61,0.0,1140.33,0.0,
2051.45,0.0,1406.61,0.0,1140.36,0.0,
2051.5,0.0,1406.61,0.0,1140.38,0.0,
2051.5,0.0,1406.62,0.0,1140.41,0.0,
2051.55,0.0,1406.63,0.0,1140.45,0.0,
2051.6,0.0,1406.64,0.0,1140.48,0.0,
2051.65,0.0,1406.65,0.0,1140.5,0.0,
2051.7,0.0,1406.66,0.0,1140.53,0.0,
2051.75,0.0,1406.67,0.0,1140.54,0.0,
2051.8,0.0,1406.68,0.0,1140.56,0.0,
2051.85,0.0,1406.69,0.0,1140.56,0.0,
2051.9,0.0,1406.7,0.0,1140.58,0.0,
2051.95,0.0,1406.7,0.0,1140.61,0.0,
2051.95,0.0,1406.7,0.0,1140.64,0.0,
2052.0,0.0,1406.71,0.0,1140.66,0.0,
2052.05,0.0,1406.72,0.0,1140.7,0.0,
2052.1,0.0,1406.73,0.0,1140.73,0.0,
2052.15,0.0,1406.74,0.0,1140.76,0.0,
2052.2,0.0,1406.75,0.0,1140.77,0.0,
2052.25,0.0,1406.76,0.0,1140.78,0.0,
2052.3,0.0,1406.77,0.0,1140.81,0.0,
2052.35,0.0,1406.78,0.0,1140.83,0.0,
2052.4,0.0,1406.79,0.0,1140.86,0.0,
2052.4,0.0,1406.79,0.0,1140.88,0.0,
2052.45,0.0,1406.79,0.0,1140.9,0.0,
2052.5,0.0,1406.79,0.0,1140.93,0.0,
2052.55,0.0,1406.8,0.0,1140.93,0.0,
2052.6,0.0,1406.81,0.0,1140.96,0.0,
2052.65,0.0,1406.82,0.0,1140.97,0.0,
2052.7,0.0,1406.83,0.0,1141.0,0.0,
2052.75,0.0,1406.84,0.0,1141.0,0.0,
2052.8,0.0,1406.85,0.0,1141.01,0.0,
2052.85,0.0,1406.86,0.0,1141.02,0.0,
2052.85,0.0,1406.87,0.0,1141.04,0.0,
2052.9,0.0,1406.88,0.0,1141.06,0.0,
2052.95,0.0,1406.88,0.0,1141.09,0.0,
2053.0,0.0,1406.88,0.0,1141.12,0.0,
2053.05,0.0,1406.89,0.0,1141.13,0.0,
2053.1,0.0,1406.9,0.0,1141.15,0.0,
2053.15,0.0,1406.91,0.0,1141.18,0.0,
2053.2,0.0,1406.92,0.0,1141.2,0.0,
2053.25,0.0,1406.93,0.0,1141.23,0.0,
2053.3,0.0,1406.94,0.0,1141.26,0.0,
2053.3,0.0,1406.95,0.0,1141.28,0.0,
2053.35,0.0,1406.96,0.0,1141.3,0.0,
2053.4,0.0,1406.98,0.0,1141.33,0.0,
2053.45,0.0,1407.0,0.0,1141.36,0.0,
2053.5,0.0,1407.02,0.0,1141.39,0.0,
2053.55,0.0,1407.04,0.0,1141.4,0.0,
2053.6,0.0,1407.06,0.0,1141.43,0.0,
2053.65,0.0,1407.08,0.0,1141.46,0.0,
2053.7,0.0,1407.1,0.0,1141.49,0.0,
2053.75,0.0,1407.12,0.0,1141.5,0.0,
2053.75,0.0,1407.14,0.0,1141.52,0.0,
2053.8,0.0,1407.15,0.0,1141.55,0.0,
2053.85,0.0,1407.15,0.0,1141.6,0.0,
2053.9,0.0,1407.15,0.0,1141.62,0.0,
2053.95,0.0,1407.16,0.0,1141.65,0.0,
2054.0,0.0,1407.17,0.0,1141.67,0.0,
2054.05,0.0,1407.18,0.0,1141.71,0.0,
2054.1,0.0,1407.19,0.0,1141.74,0.0,
2054.15,0.0,1407.2,0.0,1141.77,0.0,
2054.2,0.0,1407.21,0.0,1141.8,0.0,
2054.2,0.0,1407.22,0.0,1141.85,0.0,
2054.25,0.0,1407.24,0.0,1141.86,0.0,
2054.3,0.0,1407.26,0.0,1141.88,0.0,
2054.35,0.0,1407.27,0.0,1141.91,0.0,
2054.4,0.0,1407.28,0.0,1141.93,0.0,
2054.45,0.0,1407.3,0.0,1141.97,0.0,
2054.5,0.0,1407.32,0.0,1141.97,0.0,
2054.55,0.0,1407.34,0.0,1141.98,0.0,
2054.6,0.0,1407.36,0.0,1142.0,0.0,
2054.65,0.0,1407.38,0.0,1142.03,0.0,
2054.65,0.0,1407.39,0.0,1142.06,0.0,
2054.7,0.0,1407.4,0.0,1142.09,0.0,
2054.75,0.0,1407.41,0.0,1142.12,0.0,
2054.8,0.0,1407.42,0.0,1142.15,0.0,
2054.85,0.0,1407.42,0.0,1142.18,0.0,
2054.9,0.0,1407.43,0.0,1142.21,0.0,
2054.95,0.0,1407.44,0.0,1142.23,0.0,
2055.0,0.0,1407.45,0.0,1142.27,0.0,
2055.05,0.0,1407.46,0.0,1142.3,0.0,
2055.1,0.0,1407.47,0.0,1142.34,0.0,
2055.1,0.0,1407.48,0.0,1142.36,0.0,
2055.15,0.0,1407.49,0.0,1142.4,0.0,
2055.2,0.0,1407.5,0.0,1142.41,0.0,
2055.25,0.0,1407.51,0.0,1142.46,0.0,
2055.3,0.0,1407.51,0.0,1142.49,0.0,
2055.35,0.0,1407.51,0.0,1142.53,0.0,
2055.4,0.0,1407.52,0.0,1142.55,0.0,
2055.45,0.0,1407.53,0.0,1142.57,0.0,
2055.5,0.0,1407.55,0.0,1142.59,0.0,
2055.55,0.0,1407.57,0.0,1142.59,0.0,
2055.55,0.0,1407.59,0.0,1142.63,0.0,
2055.6,0.0,1407.61,0.0,1142.64,0.0,
2055.65,0.0,1407.63,0.0,1142.67,0.0,
2055.7,0.0,1407.65,0.0,1142.71,0.0,
2055.75,0.0,1407.67,0.0,1142.74,0.0,
2055.8,0.0,1407.68,0.0,1142.76,0.0,
2055.85,0.0,1407.69,0.0,1142.78,0.0,
2055.9,0.0,1407.7,0.0,1142.8,0.0,
2055.95,0.0,1407.71,0.0,1142.83,0.0,
2056.0,0.0,1407.73,0.0,1142.84,0.0,
2056.0,0.0,1407.75,0.0,1142.87,0.0,
2056.05,0.0,1407.77,0.0,1142.89,0.0,
2056.1,0.0,1407.79,0.0,1142.92,0.0,
2056.15,0.0,1407.81,0.0,1142.93,0.0,
2056.2,0.0,1407.83,0.0,1142.96,0.0,
2056.25,0.0,1407.85,0.0,1142.96,0.0,
2056.3,0.0,1407.87,0.0,1142.98,0.0,
2056.35,0.0,1407.89,0.0,1143.01,0.0,
2056.4,0.0,1407.91,0.0,1143.04,0.0,
2056.45,0.0,1407.93,0.0,1143.06,0.0,
2056.45,0.0,1407.96,0.0,1143.09,0.0,
2056.5,0.0,1407.99,0.0,1143.12,0.0,
2056.55,0.0,1408.02,0.0,1143.14,0.0,
2056.6,0.0,1408.05,0.0,1143.16,0.0,
2056.65,0.0,1408.08,0.0,1143.18,0.0,
2056.7,0.0,1408.1,0.0,1143.2,0.0,
2056.75,0.0,1408.12,0.0,1143.22,0.0,
2056.8,0.0,1408.14,0.0,1143.26,0.0,
2056.85,0.0,1408.17,0.0,1143.28,0.0,
2056.9,0.0,1408.19,0.0,1143.3,0.0,
2056.9,0.0,1408.21,0.0,1143.32,0.0,
2056.95,0.0,1408.24,0.0,1143.33,0.0,
2057.0,0.0,1408.27,0.0,1143.35,0.0,
2057.05,0.0,1408.3,0.0,1143.38,0.0,
2057.1,0.0,1408.33,0.0,1143.38,0.0,
2057.15,0.0,1408.36,0.0,1143.43,0.0,
2057.2,0.0,1408.38,0.0,1143.46,0.0,
2057.25,0.0,1408.39,0.0,1143.5,0.0,
2057.3,0.0,1408.4,0.0,1143.53,0.0,
2057.35,0.0,1408.42,0.0,1143.55,0.0,
2057.35,0.0,1408.44,0.0,1143.57,0.0,
2057.4,0.0,1408.46,0.0,1143.58,0.0,
2057.45,0.0,1408.49,0.0,1143.6,0.0,
2057.5,0.0,1408.52,0.0,1143.62,0.0,
2057.55,0.0,1408.55,0.0,1143.65,0.0,
2057.6,0.0,1408.58,0.0,1143.67,0.0,
2057.65,0.0,1408.62,0.0,1143.7,0.0,
2057.7,0.0,1408.66,0.0,1143.74,0.0,
2057.75,0.0,1408.69,0.0,1143.79,0.0,
2057.8,0.0,1408.71,0.0,1143.82,0.0,
2057.8,0.0,1408.73,0.0,1143.84,0.0,
2057.85,0.0,1408.75,0.0,1143.85,0.0,
2057.9,0.0,1408.77,0.0,1143.87,0.0,
2057.95,0.0,1408.8,0.0,1143.9,0.0,
2058.0,0.0,1408.83,0.0,1143.92,0.0,
2058.05,0.0,1408.85,0.0,1143.93,0.0,
2058.1,0.0,1408.87,0.0,1143.95,0.0,
2058.15,0.0,1408.89,0.0,1143.95,0.0,
2058.2,0.0,1408.91,0.0,1143.98,0.0,
2058.25,0.0,1408.93,0.0,1144.0,0.0,
2058.25,0.0,1408.94,0.0,1144.0,0.0,
2058.3,0.0,1408.95,0.0,1144.02,0.0,
2058.35,0.0,1408.96,0.0,1144.05,0.0,
2058.4,0.0,1408.97,0.0,1144.07,0.0,
2058.45,0.0,1408.99,0.0,1144.08,0.0,
2058.5,0.0,1409.01,0.0,1144.1,0.0,
2058.55,0.0,1409.04,0.0,1144.13,0.0,
2058.6,0.0,1409.07,0.0,1144.14,0.0,
2058.65,0.0,1409.1,0.0,1144.16,0.0,
2058.7,0.0,1409.13,0.0,1144.2,0.0,
2058.7,0.0,1409.16,0.0,1144.23,0.0,
2058.75,0.0,1409.18,0.0,1144.26,0.0,
2058.8,0.0,1409.2,0.0,1144.27,0.0,
2058.85,0.0,1409.21,0.0,1144.28,0.0,
2058.9,0.0,1409.22,0.0,1144.3,0.0,
2058.95,0.0,1409.23,0.0,1144.33,0.0,
2059.0,0.0,1409.24,0.0,1144.33,0.0,
2059.05,0.0,1409.26,0.0,1144.36,0.0,
2059.1,0.0,1409.28,0.0,1144.41,0.0,
2059.15,0.0,1409.3,0.0,1144.42,0.0,
